"entity_id"
"automation.vaxter_torr_blomma"
"automation.watchdog_kritiska_entiteter_blir_unavailable"
"binary_sensor.192_168_10_1"
"binary_sensor.192_168_10_3"
"binary_sensor.192_168_10_4"
"binary_sensor.192_168_10_5"
"binary_sensor.192_168_10_6"
"binary_sensor.192_168_10_7"
"binary_sensor.192_168_10_8"
"binary_sensor.192_168_10_9"
"binary_sensor.192_168_11_1"
"binary_sensor.192_168_11_2"
"binary_sensor.192_168_11_3"
"binary_sensor.192_168_12_1"
"binary_sensor.192_168_12_2"
"binary_sensor.192_168_12_3"
"binary_sensor.192_168_13_1"
"binary_sensor.192_168_13_2"
"binary_sensor.aurora_visibility_varning_om_sikt"
"binary_sensor.bosch_smu88ts06s_68a40e0c1a5c_bsh_common_setting_ambientlightenabled"
"binary_sensor.bosch_smu88ts06s_68a40e0c1a5c_bsh_common_status_doorstate"
"binary_sensor.bosch_smu88ts06s_68a40e0c1a5c_bsh_common_status_interiorilluminationactive"
"binary_sensor.bosch_smu88ts06s_68a40e0c1a5c_bsh_common_status_remotecontrolactive"
"binary_sensor.bosch_smu88ts06s_68a40e0c1a5c_bsh_common_status_remotecontrolstartallowed"
"binary_sensor.bosch_smu88ts06s_68a40e0c1a5c_connected"
"binary_sensor.bosch_smu88ts06s_68a40e0c1a5c_dishcare_dishwasher_option_extradry"
"binary_sensor.bosch_smu88ts06s_68a40e0c1a5c_dishcare_dishwasher_option_hygieneplus"
"binary_sensor.bosch_smu88ts06s_68a40e0c1a5c_dishcare_dishwasher_option_intensivzone"
"binary_sensor.bosch_smu88ts06s_68a40e0c1a5c_dishcare_dishwasher_option_variospeedplus"
"binary_sensor.bosch_wtx8hkl9sn_68a40e3a22df_bsh_common_option_remainingprogramtimeisestimated"
"binary_sensor.bosch_wtx8hkl9sn_68a40e3a22df_bsh_common_setting_childlock"
"binary_sensor.bosch_wtx8hkl9sn_68a40e3a22df_bsh_common_status_doorstate"
"binary_sensor.bosch_wtx8hkl9sn_68a40e3a22df_bsh_common_status_localcontrolactive"
"binary_sensor.bosch_wtx8hkl9sn_68a40e3a22df_bsh_common_status_remotecontrolactive"
"binary_sensor.bosch_wtx8hkl9sn_68a40e3a22df_bsh_common_status_remotecontrolstartallowed"
"binary_sensor.bosch_wtx8hkl9sn_68a40e3a22df_connected"
"binary_sensor.bosch_wtx8hkl9sn_68a40e3a22df_laundrycare_dryer_option_gentle"
"binary_sensor.car_doors_locked"
"binary_sensor.desktop_vf5t4dk_klient"
"binary_sensor.desktop_vf5t4dk_nyckelns_forfallodatum_har_inaktiverats"
"binary_sensor.desktop_vf5t4dk_stoder_hairpinning"
"binary_sensor.desktop_vf5t4dk_stoder_ipv6"
"binary_sensor.desktop_vf5t4dk_stoder_nat_pmp"
"binary_sensor.desktop_vf5t4dk_stoder_pcp"
"binary_sensor.desktop_vf5t4dk_stoder_udp"
"binary_sensor.desktop_vf5t4dk_stoder_upnp"
"binary_sensor.esphome94_rfwallswitch1"
"binary_sensor.esphome94_rfwallswitch2"
"binary_sensor.esphome94_rfwallswitch3"
"binary_sensor.esphome98_rotary_switch_button"
"binary_sensor.galaxy_tab_2_hallen_mic_muted"
"binary_sensor.garmin_device_battery_is_charging"
"binary_sensor.golvvarme_ateljen_input_0_input"
"binary_sensor.golvvarme_ateljen_switch_0_overcurrent"
"binary_sensor.golvvarme_ateljen_switch_0_overheating"
"binary_sensor.golvvarme_ateljen_switch_0_overpowering"
"binary_sensor.golvvarme_ateljen_switch_0_overvoltage"
"binary_sensor.golvvarme_bion_switch_0_overcurrent"
"binary_sensor.golvvarme_bion_switch_0_overheating"
"binary_sensor.golvvarme_bion_switch_0_overpowering"
"binary_sensor.golvvarme_bion_switch_0_overvoltage"
"binary_sensor.golvvarme_entren_input_0_input"
"binary_sensor.golvvarme_entren_switch_0_overcurrent"
"binary_sensor.golvvarme_entren_switch_0_overheating"
"binary_sensor.golvvarme_entren_switch_0_overpowering"
"binary_sensor.golvvarme_entren_switch_0_overvoltage"
"binary_sensor.golvvarme_verandan_input_0_input"
"binary_sensor.golvvarme_verandan_switch_0_overcurrent"
"binary_sensor.golvvarme_verandan_switch_0_overheating"
"binary_sensor.golvvarme_verandan_switch_0_overpowering"
"binary_sensor.golvvarme_verandan_switch_0_overvoltage"
"binary_sensor.google_pixel_9_pro_xl_klient"
"binary_sensor.google_pixel_9_pro_xl_nyckelns_forfallodatum_har_inaktiverats"
"binary_sensor.google_pixel_9_pro_xl_stoder_hairpinning"
"binary_sensor.google_pixel_9_pro_xl_stoder_ipv6"
"binary_sensor.google_pixel_9_pro_xl_stoder_nat_pmp"
"binary_sensor.google_pixel_9_pro_xl_stoder_pcp"
"binary_sensor.google_pixel_9_pro_xl_stoder_udp"
"binary_sensor.google_pixel_9_pro_xl_stoder_upnp"
"binary_sensor.ha_buck_klient"
"binary_sensor.ha_buck_nyckelns_forfallodatum_har_inaktiverats"
"binary_sensor.ha_buck_stoder_hairpinning"
"binary_sensor.ha_buck_stoder_ipv6"
"binary_sensor.ha_buck_stoder_nat_pmp"
"binary_sensor.ha_buck_stoder_pcp"
"binary_sensor.ha_buck_stoder_udp"
"binary_sensor.ha_buck_stoder_upnp"
"binary_sensor.ha_kiwi_klient"
"binary_sensor.ha_kiwi_klient_2"
"binary_sensor.ha_kiwi_klient_3"
"binary_sensor.ha_kiwi_nyckelns_forfallodatum_har_inaktiverats"
"binary_sensor.ha_kiwi_nyckelns_forfallodatum_har_inaktiverats_2"
"binary_sensor.ha_kiwi_nyckelns_forfallodatum_har_inaktiverats_3"
"binary_sensor.ha_kiwi_stoder_hairpinning"
"binary_sensor.ha_kiwi_stoder_hairpinning_2"
"binary_sensor.ha_kiwi_stoder_hairpinning_3"
"binary_sensor.ha_kiwi_stoder_ipv6"
"binary_sensor.ha_kiwi_stoder_ipv6_2"
"binary_sensor.ha_kiwi_stoder_ipv6_3"
"binary_sensor.ha_kiwi_stoder_nat_pmp"
"binary_sensor.ha_kiwi_stoder_nat_pmp_2"
"binary_sensor.ha_kiwi_stoder_nat_pmp_3"
"binary_sensor.ha_kiwi_stoder_pcp"
"binary_sensor.ha_kiwi_stoder_pcp_2"
"binary_sensor.ha_kiwi_stoder_pcp_3"
"binary_sensor.ha_kiwi_stoder_udp"
"binary_sensor.ha_kiwi_stoder_udp_2"
"binary_sensor.ha_kiwi_stoder_udp_3"
"binary_sensor.ha_kiwi_stoder_upnp"
"binary_sensor.ha_kiwi_stoder_upnp_2"
"binary_sensor.ha_kiwi_stoder_upnp_3"
"binary_sensor.ha_sippan_klient"
"binary_sensor.ha_sippan_nyckelns_forfallodatum_har_inaktiverats"
"binary_sensor.ha_sippan_stoder_hairpinning"
"binary_sensor.ha_sippan_stoder_ipv6"
"binary_sensor.ha_sippan_stoder_nat_pmp"
"binary_sensor.ha_sippan_stoder_pcp"
"binary_sensor.ha_sippan_stoder_udp"
"binary_sensor.ha_sippan_stoder_upnp"
"binary_sensor.ha_tailscale_klient"
"binary_sensor.ha_tailscale_nyckelns_forfallodatum_har_inaktiverats"
"binary_sensor.ha_tailscale_stoder_hairpinning"
"binary_sensor.ha_tailscale_stoder_ipv6"
"binary_sensor.ha_tailscale_stoder_nat_pmp"
"binary_sensor.ha_tailscale_stoder_pcp"
"binary_sensor.ha_tailscale_stoder_udp"
"binary_sensor.ha_tailscale_stoder_upnp"
"binary_sensor.home_assistant_voice_096460_assistans_pagar"
"binary_sensor.hp_printer_black_inkcartridge_status"
"binary_sensor.hp_printer_cyanmagentayellow_inkcartridge_status"
"binary_sensor.hp_printer_eprint_registered"
"binary_sensor.hp_printer_eprint_status"
"binary_sensor.hp_ubuntu_klient"
"binary_sensor.hp_ubuntu_nyckelns_forfallodatum_har_inaktiverats"
"binary_sensor.hp_ubuntu_stoder_hairpinning"
"binary_sensor.hp_ubuntu_stoder_ipv6"
"binary_sensor.hp_ubuntu_stoder_nat_pmp"
"binary_sensor.hp_ubuntu_stoder_pcp"
"binary_sensor.hp_ubuntu_stoder_udp"
"binary_sensor.hp_ubuntu_stoder_upnp"
"binary_sensor.kritiska_entiteter_styrning_larm"
"binary_sensor.lenovol340_klient"
"binary_sensor.lenovol340_nyckelns_forfallodatum_har_inaktiverats"
"binary_sensor.lenovol340_stoder_hairpinning"
"binary_sensor.lenovol340_stoder_ipv6"
"binary_sensor.lenovol340_stoder_nat_pmp"
"binary_sensor.lenovol340_stoder_pcp"
"binary_sensor.lenovol340_stoder_udp"
"binary_sensor.lenovol340_stoder_upnp"
"binary_sensor.levoit_luftfukare_300s_lagt_vatten"
"binary_sensor.levoit_luftfukare_300s_vattentanken_lyft"
"binary_sensor.max_mopp_monterad"
"binary_sensor.max_s6_maxv_laddning"
"binary_sensor.max_stadar"
"binary_sensor.max_vattenbehallare_monterad"
"binary_sensor.nothing_a059_klient"
"binary_sensor.nothing_a059_nyckelns_forfallodatum_har_inaktiverats"
"binary_sensor.nothing_a059_stoder_hairpinning"
"binary_sensor.nothing_a059_stoder_ipv6"
"binary_sensor.nothing_a059_stoder_nat_pmp"
"binary_sensor.nothing_a059_stoder_pcp"
"binary_sensor.nothing_a059_stoder_udp"
"binary_sensor.nothing_a059_stoder_upnp"
"binary_sensor.openwrt_ap_friggan"
"binary_sensor.openwrt_ap_honshuset"
"binary_sensor.openwrt_ap_kallaren"
"binary_sensor.openwrt_ap_koket_one_koket"
"binary_sensor.openwrt_ap_kontoret"
"binary_sensor.openwrt_ap_poolen"
"binary_sensor.openwrt_ap_verkstaden"
"binary_sensor.openwrt_gw_local_sovrummet"
"binary_sensor.openwrt_router_wan_status"
"binary_sensor.pixel_9_pro_xl_android_auto"
"binary_sensor.pixel_9_pro_xl_app_inactive"
"binary_sensor.pixel_9_pro_xl_battery_plus_low"
"binary_sensor.plant_sensor_78ff_battery_plus_low"
"binary_sensor.plantsensor_1_battery_plus_low"
"binary_sensor.plantsensor_2_battery_plus_low"
"binary_sensor.plantsensor_3_battery_plus_low"
"binary_sensor.plantsensor_4_battery_plus_low"
"binary_sensor.protection_window"
"binary_sensor.remote_ui"
"binary_sensor.rf_bridge_rfremoter1c1"
"binary_sensor.rf_bridge_rfremoter1c2"
"binary_sensor.rf_bridge_rfremoter2c1"
"binary_sensor.rf_bridge_rfremoter2c2"
"binary_sensor.rf_bridge_rfremoter3c1"
"binary_sensor.rf_bridge_rfremoter3c2"
"binary_sensor.rf_bridge_rfremoter4c1"
"binary_sensor.rf_bridge_rfremoter4c2"
"binary_sensor.samsung_a8_buck_klient"
"binary_sensor.samsung_a8_buck_nyckelns_forfallodatum_har_inaktiverats"
"binary_sensor.samsung_a8_buck_stoder_hairpinning"
"binary_sensor.samsung_a8_buck_stoder_ipv6"
"binary_sensor.samsung_a8_buck_stoder_nat_pmp"
"binary_sensor.samsung_a8_buck_stoder_pcp"
"binary_sensor.samsung_a8_buck_stoder_udp"
"binary_sensor.samsung_a8_buck_stoder_upnp"
"binary_sensor.samsung_sm_g986b_kiwi_klient"
"binary_sensor.samsung_sm_g986b_kiwi_nyckelns_forfallodatum_har_inaktiverats"
"binary_sensor.samsung_sm_g986b_kiwi_stoder_hairpinning"
"binary_sensor.samsung_sm_g986b_kiwi_stoder_ipv6"
"binary_sensor.samsung_sm_g986b_kiwi_stoder_nat_pmp"
"binary_sensor.samsung_sm_g986b_kiwi_stoder_pcp"
"binary_sensor.samsung_sm_g986b_kiwi_stoder_udp"
"binary_sensor.samsung_sm_g986b_kiwi_stoder_upnp"
"binary_sensor.samsung_sm_s911b_klient"
"binary_sensor.samsung_sm_s911b_nyckelns_forfallodatum_har_inaktiverats"
"binary_sensor.samsung_sm_s911b_stoder_hairpinning"
"binary_sensor.samsung_sm_s911b_stoder_ipv6"
"binary_sensor.samsung_sm_s911b_stoder_nat_pmp"
"binary_sensor.samsung_sm_s911b_stoder_pcp"
"binary_sensor.samsung_sm_s911b_stoder_udp"
"binary_sensor.samsung_sm_s911b_stoder_upnp"
"binary_sensor.samsung_sm_t835_klient"
"binary_sensor.samsung_sm_t835_nyckelns_forfallodatum_har_inaktiverats"
"binary_sensor.samsung_sm_t835_stoder_hairpinning"
"binary_sensor.samsung_sm_t835_stoder_ipv6"
"binary_sensor.samsung_sm_t835_stoder_nat_pmp"
"binary_sensor.samsung_sm_t835_stoder_pcp"
"binary_sensor.samsung_sm_t835_stoder_udp"
"binary_sensor.samsung_sm_t835_stoder_upnp"
"binary_sensor.sanglampor_diego_cloud"
"binary_sensor.sanglampor_diego_overheating"
"binary_sensor.sanglampor_diego_overpowering"
"binary_sensor.sanglampor_manni_overheating"
"binary_sensor.sanglampor_manni_overpowering"
"binary_sensor.sef_42h_driverseat_door"
"binary_sensor.sef_42h_driverseat_lock"
"binary_sensor.sef_42h_driverseat_window"
"binary_sensor.sef_42h_hood"
"binary_sensor.sef_42h_leftrearseat_door"
"binary_sensor.sef_42h_leftrearseat_lock"
"binary_sensor.sef_42h_leftrearseat_window"
"binary_sensor.sef_42h_passengerseat_door"
"binary_sensor.sef_42h_passengerseat_lock"
"binary_sensor.sef_42h_passengerseat_window"
"binary_sensor.sef_42h_rightrearseat_door"
"binary_sensor.sef_42h_rightrearseat_lock"
"binary_sensor.sef_42h_rightrearseat_window"
"binary_sensor.sef_42h_trunk"
"binary_sensor.sef_42h_trunk_lock"
"binary_sensor.shelly_blu_door_window_2a6d_battery_plus_low"
"binary_sensor.shelly_blu_door_window_2a6d_window"
"binary_sensor.shelly_plugs_b508fd_overheating"
"binary_sensor.shelly_plugs_b508fd_overpowering"
"binary_sensor.shellyplug_s_083a8dc344dd_overheating"
"binary_sensor.shellyplug_s_083a8dc344dd_overpowering"
"binary_sensor.shellyplug_s_d81ab8_overheating"
"binary_sensor.shellyplug_s_d81ab8_overpowering"
"binary_sensor.shellyplus1pm_80646fe3bef0_input_0_input"
"binary_sensor.shellyplus1pm_a0dd6c29b134_input_0_input"
"binary_sensor.shellyplus1pm_a0dd6c29b134_switch_0_overcurrent"
"binary_sensor.shellyplus1pm_a0dd6c29b134_switch_0_overheating"
"binary_sensor.shellyplus1pm_a0dd6c29b134_switch_0_overpowering"
"binary_sensor.shellyplus1pm_a0dd6c29b134_switch_0_overvoltage"
"binary_sensor.shellyplusplugs_08f9e0fd4304_switch_0_overcurrent"
"binary_sensor.shellyplusplugs_08f9e0fd4304_switch_0_overheating"
"binary_sensor.shellyplusplugs_08f9e0fd4304_switch_0_overpowering"
"binary_sensor.shellyplusplugs_08f9e0fd4304_switch_0_overvoltage"
"binary_sensor.sm_a528b_is_charging"
"binary_sensor.sm_g930f_is_charging"
"binary_sensor.sony_j9210_klient"
"binary_sensor.sony_j9210_nyckelns_forfallodatum_har_inaktiverats"
"binary_sensor.sony_j9210_stoder_hairpinning"
"binary_sensor.sony_j9210_stoder_ipv6"
"binary_sensor.sony_j9210_stoder_nat_pmp"
"binary_sensor.sony_j9210_stoder_pcp"
"binary_sensor.sony_j9210_stoder_udp"
"binary_sensor.sony_j9210_stoder_upnp"
"binary_sensor.tem_hum_honshuset_battery_plus_low"
"binary_sensor.temp_hum_ateljen_battery_plus_low"
"binary_sensor.temp_hum_bilen_battery_plus_low"
"binary_sensor.temp_hum_duschen_battery_plus_low"
"binary_sensor.temp_hum_entren_battery_plus_low"
"binary_sensor.temp_hum_hemmabion_battery_plus_low"
"binary_sensor.temp_hum_koket_battery_plus_low"
"binary_sensor.temp_hum_sovrum_battery_plus_low"
"binary_sensor.temp_hum_utomhus_battery_plus_low"
"binary_sensor.temp_hum_verandan_battery_plus_low"
"binary_sensor.temp_hum_verkstan_battery_plus_low"
"binary_sensor.temperature_humidity_sensor_1121_battery_plus_low"
"binary_sensor.tvattmaskin_barnlas"
"binary_sensor.tvattmaskin_fjarrkontroll"
"binary_sensor.tvattmaskin_strom"
"binary_sensor.vattensensor_torkskap_flood"
"binary_sensor.workday_sensor"
"binary_sensor.ytterdorren_battery_plus_low"
"binary_sensor.ytterdorren_dorr"
"binary_sensor.ytterdorren_dorrklockan_ringer"
"button.blomlampa_1_verandan_apply_scene"
"button.blomlampa_2_verandan_apply_scene"
"button.bosch_smu88ts06s_68a40e0c1a5c_start_pause"
"button.bosch_smu88ts06s_68a40e0c1a5c_stop"
"button.bosch_wtx8hkl9sn_68a40e3a22df_start_pause"
"button.bosch_wtx8hkl9sn_68a40e3a22df_stop"
"button.diegos_mobil_battery_replaced"
"button.esphome02_esphome02_apply_scene"
"button.esphome09_esphome09_apply_scene"
"button.esphome76_benq_mute"
"button.esphome76_benq_off"
"button.esphome76_benq_on"
"button.esphome76_lexicon_dvd1"
"button.esphome76_lexicon_dvd2"
"button.esphome76_lexicon_playstation"
"button.esphome76_lexicon_volume_down"
"button.esphome76_lexicon_volume_up"
"button.golvvarme_ateljen_reboot"
"button.golvvarme_bion_reboot"
"button.golvvarme_entren_reboot"
"button.golvvarme_verandan_reboot"
"button.home_assistant_voice_096460_restart"
"button.homeassistant_reload"
"button.homeassistant_restart"
"button.homeconnect_debug"
"button.homeconnect_refresh"
"button.ignore_all_issues"
"button.ikea_of_sweden_tradfri_bulb_e27_ws_globe_1055lm_identifiera"
"button.max_aterstall_forbrukning_for_huvudborste"
"button.max_aterstall_forbrukning_for_luftfilter"
"button.max_aterstall_forbrukning_for_sensor"
"button.max_aterstall_forbrukning_for_sidoborste"
"button.nya_tvn_identify"
"button.pixel_9_pro_xl_battery_replaced"
"button.plant_sensor_78ff_battery_replaced"
"button.plantsensor_1_battery_replaced"
"button.plantsensor_2_battery_replaced"
"button.plantsensor_3_battery_replaced"
"button.plantsensor_4_battery_replaced"
"button.prusaxl_ateruppta_arbetet"
"button.prusaxl_avbryt_arbetet"
"button.prusaxl_pausa_arbetet"
"button.sanglampor_diego_reboot"
"button.sanglampor_manni_reboot"
"button.shelly_blu_door_window_2a6d_battery_replaced"
"button.shelly_plugs_b508fd_reboot"
"button.shelly_pro_3_verkstaden_reboot"
"button.shellyplug_s_083a8dc344dd_reboot"
"button.shellyplug_s_d81ab8_reboot"
"button.shellyplus1pm_a0dd6c29b134_reboot"
"button.shellyplusplugs_08f9e0fd4304_reboot"
"button.sonoff_nspanelp_router_identifiera"
"button.sony_kd_55xh9005_avsluta_appar"
"button.sony_kd_55xh9005_starta_om"
"button.tem_hum_honshuset_battery_replaced"
"button.temp_hum_ateljen_battery_replaced"
"button.temp_hum_bilen_battery_replaced"
"button.temp_hum_duschen_battery_replaced"
"button.temp_hum_entren_battery_replaced"
"button.temp_hum_hemmabion_battery_replaced"
"button.temp_hum_koket_battery_replaced"
"button.temp_hum_sovrum_battery_replaced"
"button.temp_hum_utomhus_battery_replaced"
"button.temp_hum_verandan_battery_replaced"
"button.temp_hum_verkstan_battery_replaced"
"button.temperature_humidity_sensor_1121_battery_replaced"
"button.unignore_all_issues"
"button.vattensensor_torkskap_battery_replaced"
"button.ytterdorren_battery_replaced"
"button.ytterdorren_vack"
"calendar.billaddning"
"calendar.sophamtning"
"camera.192_168_0_6"
"camera.esphome89_esphome89_camera"
"camera.minton_beagle_v2"
"camera.prusacam_160"
"camera.prusaxl_forhandsvisning"
"climate.golvvarme_termostat_ateljen"
"climate.golvvarme_termostat_bion"
"climate.golvvarme_termostat_entren"
"climate.golvvarme_termostat_koket"
"climate.golvvarme_termostat_verandan"
"climate.poolvarmepump"
"climate.termostat_friggan_esphome21_thermostat"
"climate.termostat_kontoret_esphome20_thermostat"
"climate.termostat_toaletten_esphome83_thermostat"
"conversation.chatgpt"
"conversation.google_generative_ai"
"conversation.home_assistant"
"conversation.ollama_conversation"
"cover.esphome93_esphome93_markis"
"cover.honsluckan_esphome75_cover"
"device_tracker.00_00_5e_00_01_6f"
"device_tracker.00_2b_67_01_db_4e"
"device_tracker.00_68_eb_e4_b9_01"
"device_tracker.00_e0_4c_3c_60_7c"
"device_tracker.00_e0_4c_41_17_30"
"device_tracker.00_e0_4c_6d_67_7c"
"device_tracker.00_e0_4c_72_90_6b"
"device_tracker.00_e0_4c_81_41_80"
"device_tracker.00_e0_4c_9c_79_8f"
"device_tracker.06_a7_e5_de_94_d6"
"device_tracker.08_b6_1f_34_55_50"
"device_tracker.08_b6_1f_38_2a_20"
"device_tracker.08_b6_1f_38_2c_4c"
"device_tracker.0a_80_2d_cd_7a_31"
"device_tracker.0c_b8_15_22_91_d4"
"device_tracker.16_a5_a4_79_3f_b5"
"device_tracker.1e_7e_df_81_36_be"
"device_tracker.20_f8_3b_09_64_60"
"device_tracker.24_a1_60_10_5f_96"
"device_tracker.26_2c_dd_1a_86_8c"
"device_tracker.28_39_26_d3_14_5f"
"device_tracker.2c_c3_e6_0d_c6_20"
"device_tracker.2e_5e_1d_c0_75_e6"
"device_tracker.2e_76_1d_1e_ed_ac"
"device_tracker.2e_de_49_d0_d5_dc"
"device_tracker.36_b7_9b_2b_3d_90"
"device_tracker.3c_01_ef_1c_e8_f0"
"device_tracker.3c_e9_0e_d8_1a_b8"
"device_tracker.42_8a_07_f6_64_43"
"device_tracker.46_20_5f_9b_3b_ec"
"device_tracker.48_55_19_f4_de_04"
"device_tracker.48_e7_29_8b_7f_d0"
"device_tracker.48_e7_29_8b_8b_10"
"device_tracker.4c_1d_96_14_64_f0"
"device_tracker.4e_ab_6d_a3_ce_1d"
"device_tracker.56_5c_fc_d5_d8_cc"
"device_tracker.60_f2_62_30_7a_32"
"device_tracker.68_f7_28_79_0e_04"
"device_tracker.72_0e_b3_71_8f_ef"
"device_tracker.76_6f_be_6b_1b_b9"
"device_tracker.78_32_1b_6c_58_9d"
"device_tracker.7c_87_ce_b5_08_fd"
"device_tracker.7c_9e_bd_ee_d0_98"
"device_tracker.8a_f9_23_f4_9b_d5"
"device_tracker.9a_35_a8_25_94_da"
"device_tracker.aa_e2_53_6c_c4_01"
"device_tracker.ac_16_2d_04_99_b2"
"device_tracker.bosch_diskmaskin_local"
"device_tracker.bosch_torktumlare_local"
"device_tracker.c2_7c_bd_25_de_50"
"device_tracker.c4_4f_33_72_73_e1"
"device_tracker.c4_4f_33_72_7c_01"
"device_tracker.c4_4f_33_7a_2e_79"
"device_tracker.c4_4f_33_7a_34_a5"
"device_tracker.c4_4f_33_7a_51_11"
"device_tracker.c8_2b_96_07_35_26"
"device_tracker.c8_c9_a3_25_b7_f7"
"device_tracker.ca_c3_81_00_7b_16"
"device_tracker.chromecast_diegos_screen_local"
"device_tracker.chromecast_duschens_speaker_local"
"device_tracker.chromecast_gamla_tv_local"
"device_tracker.chromecast_kokets_screen_local"
"device_tracker.chromecast_kontorets_speaker_local"
"device_tracker.chromecast_mannis_screen_local"
"device_tracker.chromecast_stereo_left_speaker_local"
"device_tracker.chromecast_stereo_right_speaker_local"
"device_tracker.chromecast_toans_speaker_local"
"device_tracker.chromecast_tv_soundbar_local"
"device_tracker.chromecast_vaxtskapets_speaker_local"
"device_tracker.chromecast_verkstadens_speaker_local"
"device_tracker.d6_15_0d_6c_82_fd"
"device_tracker.da_86_d9_a7_6f_8e"
"device_tracker.da_90_ef_78_91_04"
"device_tracker.dc_06_75_9d_65_c0"
"device_tracker.diegos_mobil"
"device_tracker.e8_6b_ea_0f_84_30"
"device_tracker.ea_ad_e0_29_56_64"
"device_tracker.ee_17_6d_dc_e9_1c"
"device_tracker.ee_82_08_e5_fe_b2"
"device_tracker.f0_08_d1_f2_b8_08"
"device_tracker.f0_fe_6b_c1_a0_06"
"device_tracker.f4_cf_a2_15_d0_e3"
"device_tracker.f6_4f_f1_5e_01_5f"
"device_tracker.fa_87_2c_85_c7_73"
"device_tracker.fe_10_d9_e8_e2_f7"
"device_tracker.fe_f8_f9_2f_5d_1d"
"device_tracker.galaxy_tab_2_entren"
"device_tracker.garmin_device"
"device_tracker.gs1900_24e_local"
"device_tracker.gw_august_connect_local"
"device_tracker.henhouse_cam_local"
"device_tracker.hp_pavilion_local"
"device_tracker.hp_printer_local"
"device_tracker.levoit_humidifier_verandan_local"
"device_tracker.mt_1011qr"
"device_tracker.nspanelpro"
"device_tracker.pixel_9_pro_xl_2"
"device_tracker.playstation4_local"
"device_tracker.prusa_esp32cam_160_local"
"device_tracker.prusa_xl_local"
"device_tracker.roborock_max_local"
"device_tracker.s170b9b40aff617c9c_b8ff"
"device_tracker.samsung_tvattmaskin_local"
"device_tracker.sef_42h_parking_location"
"device_tracker.shelly_1pm_celler_floor_heating_local"
"device_tracker.shelly_1pm_entry_floor_heating"
"device_tracker.shelly_1pm_kitchen_floor_heating_local"
"device_tracker.shelly_1pm_porch_floor_heating"
"device_tracker.shelly_1pm_studio_floor_heating"
"device_tracker.shellyflood_dryercabinet_local"
"device_tracker.shellyplug_s_diego_bed_lamp_local"
"device_tracker.shellyplug_s_manni_bed_lamp_local"
"device_tracker.shellyplug_s_shop_roof_lamps_local"
"device_tracker.shellypro_3_shop_central_local"
"device_tracker.sm_g930f"
"device_tracker.sm_g965f"
"device_tracker.sm_g986b"
"device_tracker.sm_g986b_2"
"device_tracker.sm_t835"
"device_tracker.sm_t835_2"
"device_tracker.smarthomecontrolpanel_local"
"device_tracker.sony_tv_local"
"device_tracker.surfplatta_entren"
"event.backup_automatisk_sakerhetskopiering"
"event.home_assistant_voice_096460_button_press"
"event.repair"
"event.ytterdorren_dorrklocka"
"fan.ventilflakt_hemmabion_esphome08_fan"
"humidifier.bions_hygrostat"
"humidifier.levoit_luftfukare_300s"
"image.max_hela_huset"
"image.max_verandan"
